item_id,item_name
10819,"plague doctor's ice staff"
10820,"staff of withering"
10821,"jewelry: leviathan"
10822,"jailbreaker guards"
10823,"weapons: robes of hist"
10824,"smuggler's hat"
10825,"beekeeper's gauntlets"
10826,"jewelry: lamia's song"
10827,"jewelry: skooma smuggler"
10828,"jewelry: bone pirate's tatters"
10829,"spriggan's arm cops"
1083,"ruby ash bow of flame"
10830,"epaulets of a mother's sorrow"
10831,"sword of the air"
10832,"leviathan boots"
10833,"treasure hunter's epaulets"
10834,"barkskin boots"
10835,"jailbreaker bracers"
10836,"bone pirate's boots"
10837,"bow of the healer"
10838,"witchman's belt"
10839,"sash of hist sap"
1084,"shoes of death's wind"
10840,"ring of stendarr"
10841,"robe of hist sap"
10842,"shield of the vampire's cloak"
10843,"senche's shield"
10844,"arm cops of the ranger"
10845,"sword dancer's belt"
10846,"urramaz's shoulders of the wilderqueen"
10847,"sword-singer's bracers"
10848,"jewelry: strength of the automaton"
10849,"first mate's leathers"
10850,"curse-eating shield"
10851,"weapons: strength of the automaton"
10852,"spinner's gloves"
10853,"briarheart belt"
10854,"sash of the netch's touch"
10855,"senche's sword"
10856,"edrald's wedding veil of necropotence"
10857,"plague doctor's ring"
10858,"guardian's plate-helm of the shalk"
10859,"barkskin axe"
1086,"breeches of the magicka furnace"
10860,"bonebane"
10861,"greaves of evermore"
10862,"vampire lord's shoes"
10863,"spelunker's jack"
10864,"witch-hunter's habit of the magicka furnace"
10865,"toothrow jack"
10866,"elegant wormtainted kilt"
10867,"jewelry: sword dancer"
10868,"sabatons of the hatchling's shell"
10869,"bone pirate's arm cops"
1087,"silverweave jerkin of stamina"
10870,"ysgramor's gloves"
10871,"storm master's leggings of the lamia-slayer"
10872,"plague doctor's sabatons"
10873,"beekeeper's pauldron"
10874,"breeches of hist sap"
10875,"senche's lightning staff"
10876,"automaton's helmet"
10877,"pauldron of the hatchling's shell"
10878,"battle axe of the onslaught"
10879,"light speaker's breeches"
1088,"ice staff of the seducer"
10880,"hat of a mother's sorrow"
10881,"weapons: light speaker"
10882,"seventh legion's the wolfguard"
10884,"smuggler's necklace"
10885,"sabatons of the green pact"
10886,"sword-singer's necklace"
10887,"dreamer's ring"
10888,"spinner's hat"
10889,"rattlecage pauldron"
1089,"stale salted cod"
10890,"ice staff of the air"
10891,"rattlecage gauntlets"
10892,"helm of the vampire's cloak"
10893,"senche's ice staff"
10894,"bow of the swift"
10895,"ysgramor's breeches"
10896,"necklace of the green pact"
10897,"crafting motif 41: celestial shoulders"
10898,"sword-singer's maul"
10899,"lionbanner buckler of the sun"
109,"pauldrons of akatosh's blessing"
1090,"recipe: savory banana cornbread"
10900,"light: armor of the trainee"
10901,"weapons: order of diagna"
10902,"witchman's guards"
10903,"oodegu's flamestick of the sun"
10904,"emancipator's gloves"
10905,"weapons: leviathan"
10906,"lamia's sash"
10907,"jewelry: light speaker"
10908,"leviathan helmet"
10909,"rotmeth sandals"
1091,"moderate glyph of absorb health"
10910,"shalk's necklace"
10911,"lamia's breeches"
10912,"ysgramor's robe"
10913,"knight-errant's sabatons"
10914,"gloves of the netch's touch"
10915,"epaulets of hist sap"
10916,"necklace of soulshine"
10917,"weapons: sword-singer"
10918,"sash of stendarr"
10919,"helm of the order of diagna"
1092,"silver necklace of potion boost"
10920,"spriggan's guards"
10921,"shore's edge"
10922,"sabatons of medusa"
10923,"liberator's spaulders"
10924,"hat of hist sap"
10925,"thunderbug's ring"
10926,"jailbreaker belt"
10927,"spelunker's boots"
10928,"greaves of the vampire's cloak"
10929,"treasure hunter's shoes"
1093,"dagger of hunding's rage"
10930,"rootsong amulet"
10931,"ulthorn's regret"
10932,"werewolf's hide razor"
10933,"crafting motif 41: celestial bows"
10934,"blood mask"
10935,"beekeeper's girdle"
10936,"ysgramor's ring"
10937,"ring of the air"
10938,"jewelry: spider cultist cowl"
10939,"jerkin of trinimac's valor"
1094,"arm cops of the arena"
10940,"toothrow boots"
10941,"lamia's shoes"
10942,"jewelry: order of diagna"
10943,"necklace of night terror"
10944,"galatite dagger of weapon damage"
10945,"weapons: lamia's song"
10946,"quicksilver greatsword of poison"
10947,"sword-singer's arm cops"
10948,"beekeeper's helm"
10949,"pauldron of the wyrd tree"
1095,"mauloch's cleaver"
10950,"knight-errant's greaves"
10957,"briarheart battle axe"
10958,"spinner's lightning staff"
10959,"inferno staff of the hatchling's shell"
10960,"spinner's jerkin"
10961,"ring of night terror"
10962,"fiord's shield"
10963,"spinner's fractured femur"
10964,"ysgramor's battle axe"
10965,"greatsword of hist sap"
10966,"twilight poleyns"
10967,"blessed girdle"
10968,"briarheart ice staff"
10969,"seventh legion's lightning staff"
1097,"iron sword of flame"
10970,"spriggan's centurion breaker"
10971,"sword of trinimac's valor"
10972,"traitor's treads"
10973,"belt of the wilderqueen"
10974,"odilon's spectral amulet of the wyrd tree"
10975,"ravenwatch staff of the vampire's cloak"
10976,"queen's own cuirass"
10977,"crafting motif 38: draugr belts"
10978,"shield of the withered hand"
10979,"greaves of the wyrd tree"
1098,"sash of the spectre's eye"
10980,"bow of soulshine"
10981,"fiord's belt"
10982,"sword of the order of diagna"
10983,"dagger of martial knowledge"
10984,"bloodthorn lilou's curative coif"
10985,"mabrigash spectral blade of mother's sorrow"
10986,"witchman's dagger"
10987,"edge of the black sands of the air"
10988,"longstride's drinking cup of draugr heritage"
10989,"spinner's axe"
1099,"recipe: guarana tonic"
10990,"axe of stendarr"
10991,"briarheart boots"
10992,"sword of a mother's sorrow"
10993,"crafting motif 20: yokudan chests"
10994,"werewolf hide king deleyn's longbow"
10995,"inferno staff of the trainee"
10996,"witchman's inferno staff"
10997,"dreamer's robe"
10998,"ice staff of the pariah"
10999,"smuggler's vestments of jode's light"
11,"calcinium battle axe of shock"
110,"water hyacinth"
1100,"moderate glyph of stamina recovery"
11000,"swamp raider's bracers"
11001,"prisoner's robe"
11002,"swamp raider's crocodile skin"
11003,"prisoner zemarek's visor"
11004,"blessed maul"
11005,"dagger of trinimac's valor"
11006,"ancestor's kilt of the sun"
11007,"vampire lord edwyge's coven gown"
11008,"recondite sash"
11009,"stygian greatsword"
1101,"kresh hat of health"
11010,"prisoner's ring"
11011,"shield of the veiled heritance"
11012,"gruznak's chestplate"
11013,"thunderbug's shield"
11014,"sword-singer's backscratcher"
11015,"bracers of night terror"
11016,"maul of trinimac's valor"
11017,"hat of the withered hand"
11018,"house dorell cuirass of the vampire's cloak"
11019,"blessed helm"
1102,"the secret chef's pork roast"
11020,"maul of the ranger"
11021,"skald-king's war plackart"
11022,"lightning staff of the pariah"
11023,"seventh legion's dagger"
11024,"battle axe of the veiled heritance"
11025,"storm shield"
11026,"arm cops of night terror"
11027,"lightning staff of the air"
11028,"witchman's lightning staff"
11029,"bloodthorn epaulets"
1103,"covenant's bracers"
11030,"stygian bow"
11031,"dagger of the air"
11032,"ice staff of the veiled heritance"
11033,"maul of the veiled heritance"
11034,"briarheart maul"
11035,"dagger of the order of diagna"
11036,"vampire lord's inferno staff"
11037,"fiord's boots"
11038,"spriggan's bark-skinned gages"
11039,"waterlogged chestpiece of salvation"
1104,"sash of torug's pact"
11040,"seventh legion's battle axe"
11041,"jerkin of stendarr"
11042,"bloodthorn greatsword"
11043,"prisoner's epaulets"
11044,"thunderbug's ice staff"
11045,"swamp raider's necklace"
11046,"swamp raider's arm cops"
11047,"pauldron of draugr heritage"
11048,"briarheart shield"
11049,"bloodthorn maul"
1105,"hide jack of magicka"
11050,"greatsword of martial knowledge"
11051,"cuirass of the pariah"
11052,"sword of martial knowledge"
11053,"greaves of corruption's end"
11054,"briarheart bracers"
11055,"thane-guard's helm"
11056,"flame-twist blade of night terror"
11057,"bow of a mother's sorrow"
11058,"archmage macano's mace of the beekeeper"
11059,"shalk's girdle"
1106,"petty glyph of frost resist"
11060,"blessed bow"
11061,"maul of a mother's sorrow"
11062,"stygian axe"
11063,"dreugh-hide leggings of the red mountain"
11064,"mace of soulshine"
11065,"oil-stained padding of the withered hand"
11066,"swamp raider's guards"
11067,"thunderbug's cuirass"
11068,"helmet of the wilderqueen"
11069,"summoner's cops of the storm night"
1107,"ravenwatch tassets"
11070,"inferno staff of the air"
11071,"ice staff of the order of diagna"
11072,"bow of the pariah"
11073,"mace of martial knowledge"
11074,"restoration staff of trinimac's valor"
11075,"raincatcher pantaloons"
11076,"unsullied gauntlets"
11077,"mace of a mother's sorrow"
11078,"maul of the fire"
11079,"inferno staff of the fire"
1108,"average glyph of decrease spell harm"
11080,"bloodthorn restoration staff"
11081,"witchman's axe"
11082,"blessed restoration staff"
11083,"spinner's ice staff"
11084,"seventh legion's sword"
11085,"plague doctor celdien's pauldrons"
11086,"scorched shoulderpads"
11087,"storm staff of the beekeeper"
11088,"bow of stendarr"
11089,"bloodthorn mace"
1109,"belt of the viper"
11090,"mace of the ranger"
11091,"ysgramor's frost gem necklace"
11092,"briarheart axe"
11093,"ysgramor's shield"
11094,"mace of stendarr"
11095,"bow of the wilderqueen"
11096,"restoration staff of the vampire's cloak"
11097,"thunderbug's axe"
11098,"thunderbug's battle axe"
11099,"spinner's maul"
111,"kragenmoor pickled pumpkin"
1110,"orichalc dagger of absorb health"
11100,"bow of the order of diagna"
11101,"greatsword of the order of diagna"
11102,"inferno staff of the order of diagna"
11103,"swamp raider's greatsword"
11104,"swamp raider's inferno staff"
11105,"shield of hist sap"
11106,"lightning staff of the vampire's cloak"
11107,"bow of the vampire's cloak"
11108,"axe of the ranger"
11109,"dreamer's lightning staff"
1111,"ancestor silk hat of health"
11110,"inferno staff of night terror"
11111,"guards of the wilderqueen"
11112,"axe of a mother's sorrow"
11113,"plague doctor's inferno staff"
11114,"shalk's bow"
11115,"shalk's lightning staff"
11116,"bloodthorn shield"
11117,"bloodthorn jerkin"
11118,"bow of the air"
11119,"greatsword of the veiled heritance"
1112,"nightshade jack"
11120,"mace of cyrodiil's crest"
11121,"sword of the withered hand"
11122,"greatsword of the withered hand"
11123,"inferno staff of trinimac's valor"
11124,"mace of trinimac's valor"
11125,"greatsword of the pariah"
11126,"dagger of the pariah"
11127,"dagon morag"
11128,"briarheart collar"
11129,"crafting motif 20: yokudan shields"
1113,"linen shoes"
11130,"crafting motif 20: yokudan maces"
11131,"crafting motif 20: yokudan axes"
11132,"ash inferno staff of weapon damage"
11133,"valanir's lost hope of the green pact"
11134,"elegant serpent's flame"
11135,"dreamer's driftwood staff"
11136,"restoration staff of draugr heritage"
11137,"sword-singer's sandgrubber boots"
11138,"cursed fang of sithis"
11139,"sentinel's longbow"
1114,"kuta"
11140,"stygian necklace"
11141,"lightning staff of draugr heritage"
11142,"smuggler's axe"
11143,"spriggan's lightning staff"
11144,"spriggan's mace"
11145,"vampire lord's dagger"
11146,"vampire lord's greatsword"
11147,"fiord's maul"
11148,"sword of stendarr"
11149,"thunderbug's dagger"
1115,"arm cops of the shield breaker"
11150,"thunderbug's bow"
11151,"thunderbug's sword"
11152,"thunderbug's lightning staff"
11153,"thunderbug's inferno staff"
11154,"spinner's shield"
11155,"spinner's dagger"
11156,"spinner's greatsword"
11157,"sword-singer's greatsword"
11158,"axe of the hatchling's shell"
11159,"swamp raider's jack"
1116,"monumental glyph of absorb stamina"
11160,"swamp raider's belt"
11161,"swamp raider's restoration staff"
11162,"swamp raider's boots"
11163,"maul of hist sap"
11164,"restoration staff of hist sap"
11165,"maul of the vampire's cloak"
11166,"greatsword of the vampire's cloak"
11167,"beekeeper's axe"
11168,"beekeeper's restoration staff"
11169,"beekeeper's shield"
1117,"solution of spell power"
11170,"dagger of the ranger"
11171,"battle axe of the ranger"
11172,"bow of the ranger"
11173,"dreamer's ice staff"
11174,"shoes of trinimac's valor"
11175,"dreamer's sash"
11176,"dreamer's epaulets"
11177,"robe of the withered hand"
11178,"jack of night terror"
11179,"restoration staff of the green pact"
1118,"electrum necklace of bracing"
11180,"bow of the green pact"
11181,"arm cops of the wilderqueen"
11182,"boots of the wilderqueen"
11183,"greatsword of a mother's sorrow"
11184,"lightning staff of a mother's sorrow"
11185,"plague doctor's dagger"
11186,"plague doctor's maul"
11187,"plague doctor's battle axe"
11188,"recipe: snow bear glow-wine"
11189,"lightning staff of the wyrd tree"
1119,"monumental glyph of crushing"
11190,"necklace of the wyrd tree"
11191,"shalk's sword"
11192,"shalk's battle axe"
11193,"shalk's axe"
11194,"shalk's maul"
11195,"bloodthorn sash"
11196,"bloodthorn sword"
11197,"bloodthorn breeches"
11198,"bloodthorn robe"
11199,"bloodthorn necklace"
112,"tomato soup"
11200,"belt of the trainee"
11201,"helmet of the trainee"
11202,"boots of the trainee"
11203,"dagger of the trainee"
11204,"axe of the trainee"
11205,"breeches of the trainee"
11206,"hat of the trainee"
11207,"gloves of the trainee"
11208,"shoes of the trainee"
11209,"girdle of the trainee"
1121,"grand glyph of bracing"
11210,"helm of the trainee"
11211,"axe of the air"
11212,"mace of the air"
11213,"greatsword of the air"
11214,"restoration staff of the air"
11215,"jerkin of martial knowledge"
11216,"shield of draugr heritage"
11217,"axe of the fire"
11218,"battle axe of the fire"
11219,"sabatons of the veiled heritance"
11220,"sword of the veiled heritance"
11221,"bow of the veiled heritance"
11222,"alessian maul"
11223,"restoration staff of the withered hand"
11224,"battle axe of the withered hand"
11225,"breeches of the withered hand"
11226,"belt of night terror"
11227,"crafting motif 41: celestial style"
11228,"pendant of the sundered of the air"
11229,"lost one's cowl of martial knowledge"
1123,"shornhelm guard armet"
11230,"sandstone guard of the fire"
11231,"battle axe of trinimac's valor"
11232,"axe of the pariah"
11233,"briarheart greatsword"
11234,"briarheart sword"
11235,"briarheart inferno staff"
11236,"crafting motif 38: draugr shoulders"
11237,"crafting motif 38: draugr maces"
11238,"crafting motif 38: draugr gloves"
11239,"crafting motif 38: draugr daggers"
1124,"boots of the willow's path"
11240,"divine-touched aegis"
11241,"gauntlets of the ra gada"
11242,"darkstride ravenwatch girdle"
11243,"briarheart band"
11244,"ring of trinimac's valor"
11245,"helm of the pariah"
11246,"gauntlets of the pariah"
11247,"girdle of the pariah"
11248,"briarheart guards"
11249,"briarheart arm cops"
1125,"staff of sanctuary"
11250,"crafting motif 20: yokudan belts"
11251,"kerks' pauldrons of cyrodiil's crest"
11252,"ogre biter's shell of cyrodiil's crest"
11253,"lamellar war belt"
11254,"rootsplitter"
11255,"witchman poacher's friend"
11256,"snow bear's fang of stendarr"
11257,"discarded bonds of the hatchling's shell"
11258,"swamp raider's fang of haynekhtnamet"
11259,"plague doctor's dremora's dread"
1126,"iron sword of frost"
11260,"abomination's bulwark of mother's embrace"
11261,"strifeswarm legplates of the shalk"
11262,"smuggler's devouring earth greatstaff"
11263,"crocmother fang of the senche"
11264,"commander's signet of salvation"
11265,"jahla's shield of the beekeeper"
11266,"rootwater robes of the shadow dancer"
11267,"snapjaw's tooth of the veiled heritance"
11268,"elegant deathcaller's cowl"
11269,"brolsgerbwd's bone staff of meridia"
1127,"hive lord's shell"
11270,"vampire lord's cold-bite"
11271,"magdelena's ancient ring of the vampire's cloak"
11272,"darkstride stoneskin shield"
11273,"dreamer's cobweb-laced trousers"
11274,"werewolf hide wolf's-head ring"
11275,"soul kiss of the withered hand"
11276,"infused buckler of the order of diagna"
